id	label
0051108	carnitine-CoA ligase activity
0051109	crotonobetaine-CoA ligase activity
0051117	ATPase binding
0051118	glucan endo-1,3-alpha-glucosidase activity
0051119	sugar transmembrane transporter activity
0051120	hepoxilin A3 synthase activity
0051139	metal ion:hydrogen antiporter activity
0051183	vitamin transporter activity
0051184	cofactor transporter activity
0051185	coenzyme transporter activity
0051192	prosthetic group binding
0051213	dioxygenase activity
0051219	phosphoprotein binding
0051264	mono-olein transacylation activity
0051265	diolein transacylation activity
0051266	sirohydrochlorin ferrochelatase activity
0051267	CP2 mannose-ethanolamine phosphotransferase activity
0051268	alpha-keto amide reductase activity
0051269	alpha-keto ester reductase activity
0051287	NAD binding
0051371	muscle alpha-actinin binding
0051373	FATZ binding
0051377	mannose-ethanolamine phosphotransferase activity
0051378	serotonin binding
0051379	epinephrine binding
0051380	norepinephrine binding
0051381	histamine binding
0051392	tRNA N-acetyltransferase activity
0051393	alpha-actinin binding
0051400	BH domain binding
0051424	corticotropin-releasing hormone binding
0051425	PTB domain binding
0051427	hormone receptor binding
0051428	peptide hormone receptor binding
0051429	corticotropin-releasing hormone receptor binding
0051430	corticotropin-releasing hormone receptor 1 binding
0051431	corticotropin-releasing hormone receptor 2 binding
0051432	BH1 domain binding
0051434	BH3 domain binding
0051435	BH4 domain binding
0051498	syn-copalyl diphosphate synthase activity
0051499	D-aminoacyl-tRNA deacylase activity
0051500	D-tyrosyl-tRNA(Tyr) deacylase activity
0051505	cholesterol UDP-glucosyltransferase activity
0051506	ergosterol UDP-glucosyltransferase activity
0051507	beta-sitosterol UDP-glucosyltransferase activity
0051508	stigmasterol UDP-glucosyltransferase activity
0051509	tomatidine UDP-glucosyltransferase activity
0051525	NFAT protein binding
0051536	iron-sulfur cluster binding
0051537	2 iron, 2 sulfur cluster binding
0051538	3 iron, 4 sulfur cluster binding
0051539	4 iron, 4 sulfur cluster binding
0051540	metal cluster binding
0051575	5'-deoxyribose-5-phosphate lyase activity
0051669	fructan beta-fructosidase activity
0051670	inulinase activity
0051698	saccharopine oxidase activity
0051699	proline oxidase activity
0051700	fructosyl-amino acid oxidase activity
0051717	inositol-1,3,4,5-tetrakisphosphate 3-phosphatase activity
0051718	DNA (cytosine-5-)-methyltransferase activity, acting on CpG substrates
0051721	protein phosphatase 2A binding
0051722	protein C-terminal methylesterase activity
0051723	protein methylesterase activity
0051724	NAD transporter activity
0051730	GTP-dependent polyribonucleotide 5'-hydroxyl-kinase activity
0051731	polynucleotide 5'-hydroxyl-kinase activity
0051732	polyribonucleotide kinase activity
0051733	polydeoxyribonucleotide kinase activity
0051734	ATP-dependent polynucleotide kinase activity
0051735	GTP-dependent polynucleotide kinase activity
0051736	ATP-dependent polyribonucleotide 5'-hydroxyl-kinase activity
0051738	xanthophyll binding
0051740	ethylene binding
0051741	2-methyl-6-phytyl-1,4-benzoquinone methyltransferase activity
0051743	red chlorophyll catabolite reductase activity
0051744	3,8-divinyl protochlorophyllide a 8-vinyl reductase activity
0051745	4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase activity
0051746	thalianol synthase activity
0051747	cytosine C-5 DNA demethylase activity
0051748	UTP-monosaccharide-1-phosphate uridylyltransferase activity
0051749	indole acetic acid carboxyl methyltransferase activity
0051750	delta3,5-delta2,4-dienoyl-CoA isomerase activity
0051752	phosphoglucan, water dikinase activity
0051753	mannan synthase activity
0051765	inositol tetrakisphosphate kinase activity
0051766	inositol trisphosphate kinase activity
0051777	ent-kaurenoate oxidase activity
0051786	all-trans-retinol 13,14-reductase activity
0051787	misfolded protein binding
0051800	phosphatidylinositol-3,4-bisphosphate 3-phosphatase activity
0051861	glycolipid binding
0051864	histone demethylase activity (H3-K36 specific)
0051871	dihydrofolic acid binding
0051879	Hsp90 protein binding
0051880	G-quadruplex DNA binding
0051903	S-(hydroxymethyl)glutathione dehydrogenase activity
0051908	double-stranded DNA specific 5'-3' exodeoxyribonuclease activity
0051911	Methanosarcina-phenazine hydrogenase activity
0051912	CoB--CoM heterodisulfide reductase activity
0051920	peroxiredoxin activity
0051959	dynein light intermediate chain binding
0051978	lysophospholipid transporter activity
0051980	iron-nicotianamine transmembrane transporter activity
0051989	coproporphyrinogen dehydrogenase activity
0051990	(R)-2-hydroxyglutarate dehydrogenase activity
0051993	abscisic acid glucose ester beta-glucosidase activity
0051995	Se-methyltransferase activity
0051996	squalene synthase activity
0051997	2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase activity
0051998	protein carboxyl O-methyltransferase activity
0052381	tRNA dimethylallyltransferase activity
0052578	alpha-farnesene synthase activity
0052579	(+)-pulegone reductase, (+)-isomenthone as substrate, activity
0052580	(+)-pulegone reductase, (-)-menthone as substrate, activity
0052581	(-)-isopiperitenone reductase activity
0052582	(+)-menthofuran synthase activity
0052590	sn-glycerol-3-phosphate:ubiquinone oxidoreductase activity
0052592	oxidoreductase activity, acting on CH or CH2 groups, with an iron-sulfur protein as acceptor
0052597	diamine oxidase activity
0052614	uracil oxygenase activity
0052615	ent-kaurene oxidase activity
0052618	coenzyme F420-0:L-glutamate ligase activity
0052621	diguanylate cyclase activity
0052622	ATP dimethylallyltransferase activity
0052623	ADP dimethylallyltransferase activity
0052624	2-phytyl-1,4-naphthoquinone methyltransferase activity
0052629	phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity
0052630	UDP-N-acetylgalactosamine diphosphorylase activity
0052631	sphingolipid delta-8 desaturase activity
0052634	C-19 gibberellin 2-beta-dioxygenase activity
0052635	C-20 gibberellin 2-beta-dioxygenase activity
0052636	arabinosyltransferase activity
0052637	delta 3-trans-hexadecenoic acid phosphatidylglycerol desaturase activity
0052638	indole-3-butyrate beta-glucosyltransferase activity
0052639	salicylic acid glucosyltransferase (ester-forming) activity
0052640	salicylic acid glucosyltransferase (glucoside-forming) activity
0052641	benzoic acid glucosyltransferase activity
0052642	lysophosphatidic acid phosphatase activity
0052650	NADP-retinol dehydrogenase activity
0052654	L-leucine transaminase activity
0052655	L-valine transaminase activity
0052656	L-isoleucine transaminase activity
0052657	guanine phosphoribosyltransferase activity
0052658	inositol-1,4,5-trisphosphate 5-phosphatase activity
0052662	zeaxanthin epoxidase activity
0052664	nitroalkane oxidase activity
0052665	tRNA (uracil-2'-O-)-methyltransferase activity
0052666	tRNA (cytosine-2'-O-)-methyltransferase activity
0052667	phosphomethylethanolamine N-methyltransferase activity
0052668	farnesol kinase activity
0052669	CTP:2-trans,-6-trans-farnesol kinase activity
0052670	geraniol kinase activity
0052671	geranylgeraniol kinase activity
0052673	prenol kinase activity
0052677	D-arabinitol dehydrogenase, D-xylulose forming (NADP+) activity
0052679	terpentetriene synthase activity
0052684	L-serine hydro-lyase (adding indole, L-tryptophan-forming) activity
0052689	carboxylic ester hydrolase activity
0052691	UDP-arabinopyranose mutase activity
0052692	raffinose alpha-galactosidase activity
0052693	epoxyqueuosine reductase activity
0052694	jasmonoyl-isoleucine-12-hydroxylase activity
0052712	inositol phosphosphingolipid phospholipase activity
0052716	hydroquinone:oxygen oxidoreductase activity
0052717	tRNA-specific adenosine-34 deaminase activity
0052722	fatty acid in-chain hydroxylase activity
0052723	inositol hexakisphosphate 1-kinase activity
0052724	inositol hexakisphosphate 3-kinase activity
0052725	inositol-1,3,4-trisphosphate 6-kinase activity
0052726	inositol-1,3,4-trisphosphate 5-kinase activity
0052729	dimethylglycine N-methyltransferase activity
0052730	sarcosine N-methyltransferase activity
0052731	phosphocholine phosphatase activity
0052732	phosphoethanolamine phosphatase activity
0052734	shikimate 3-dehydrogenase (NAD+) activity
0052735	tRNA (cytosine-3-)-methyltransferase activity
0052736	beta-glucanase activity
0052742	phosphatidylinositol kinase activity
0052743	inositol tetrakisphosphate phosphatase activity
0052744	phosphatidylinositol monophosphate phosphatase activity
0052745	inositol phosphate phosphatase activity
0052748	baicalin beta-D-glucuronidase activity
0052751	GDP-mannose hydrolase activity
0052757	chondroitin hydrolase activity
0052794	exo-alpha-(2->3)-sialidase activity
0052796	exo-alpha-(2->8)-sialidase activity
0052798	beta-galactoside alpha-2,3-sialyltransferase activity
0052810	1-phosphatidylinositol-5-kinase activity
0052813	phosphatidylinositol bisphosphate kinase activity
0052814	medium-chain-aldehyde dehydrogenase activity
0052815	medium-chain acyl-CoA hydrolase activity
0052816	long-chain acyl-CoA hydrolase activity
0052817	very long chain acyl-CoA hydrolase activity
0052820	DNA-1,N6-ethenoadenine N-glycosylase activity
0052823	2-hydroxy-6-oxonona-2,4,7-trienedioate hydrolase activity
0052825	inositol-1,3,4,5,6-pentakisphosphate 1-phosphatase activity
0052827	inositol pentakisphosphate phosphatase activity
0052829	inositol-1,3,4-trisphosphate 1-phosphatase activity
0052830	inositol-1,3,4,6-tetrakisphosphate 6-phosphatase activity
0052831	inositol-1,3,4,6-tetrakisphosphate 1-phosphatase activity
0052834	inositol monophosphate phosphatase activity
0052835	inositol-3,4,6-trisphosphate 1-kinase activity
0052840	inositol diphosphate tetrakisphosphate diphosphatase activity
0052851	ferric-chelate reductase (NADPH) activity
0052853	long-chain-(S)-2-hydroxy-long-chain-acid oxidase activity
0052855	ADP-dependent NAD(P)H-hydrate dehydratase activity
0052856	NADHX epimerase activity
0052857	NADPHX epimerase activity
0052858	peptidyl-lysine N-acetyltransferase activity
0052861	glucan endo-1,3-beta-glucanase activity, C-3 substituted reducing group
0052866	phosphatidylinositol phosphate phosphatase activity
0052868	protein-lysine lysyltransferase activity
0052869	arachidonic acid omega-hydroxylase activity
0052870	tocopherol omega-hydroxylase activity
0052871	alpha-tocopherol omega-hydroxylase activity
0052872	tocotrienol omega-hydroxylase activity
0052875	riboflavin reductase (NADH) activity
0052883	tyrosine ammonia-lyase activity
0052885	all-trans-retinyl-ester hydrolase, 11-cis retinol forming activity
0052890	oxidoreductase activity, acting on the CH-CH group of donors, with a flavin as acceptor
0052904	N1-acetylspermidine:oxygen oxidoreductase (3-acetamidopropanal-forming) activity
0052905	tRNA (guanine(9)-N(1))-methyltransferase activity
0052906	tRNA (guanine(37)-N(1))-methyltransferase activity
0052907	23S rRNA (adenine(1618)-N(6))-methyltransferase activity
0052912	23S rRNA (guanine(748)-N(1))-methyltransferase activity
0052913	16S rRNA (guanine(966)-N(2))-methyltransferase activity
0052914	16S rRNA (guanine(1207)-N(2))-methyltransferase activity
0052916	23S rRNA (guanine(1835)-N(2))-methyltransferase activity
0052922	hexaprenyl diphosphate synthase (geranylgeranyl-diphosphate specific) activity
0052925	dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase activity
0055054	fructose:hydrogen symporter activity
0055056	D-glucose transmembrane transporter activity
0055077	gap junction hemi-channel activity
0055100	adiponectin binding
0055102	lipase inhibitor activity
0055103	ligase regulator activity
0055104	ligase inhibitor activity
0055105	ubiquitin-protein ligase inhibitor activity
0055106	ubiquitin-protein ligase regulator activity
0055131	C3HC4-type RING finger domain binding
0060001	minus-end directed microfilament motor activity
0060002	plus-end directed microfilament motor activity
0060072	large conductance calcium-activated potassium channel activity
0060089	molecular transducer activity
0060090	binding, bridging
0060175	brain-derived neurotrophic factor-activated receptor activity
0060182	apelin receptor activity
0060228	phosphatidylcholine-sterol O-acyltransferase activator activity
0060229	lipase activator activity
0060230	lipoprotein lipase activator activity
0060241	lysozyme inhibitor activity
0060308	GTP cyclohydrolase I regulator activity
0060422	peptidyl-dipeptidase inhibitor activity
0060589	nucleoside-triphosphatase regulator activity
0060590	ATPase regulator activity
0060698	endoribonuclease inhibitor activity
0061133	endopeptidase activator activity
0061134	peptidase regulator activity
0061135	endopeptidase regulator activity
0061459	L-arginine transmembrane transporter activity
0061463	O-acetyl-ADP-ribose deacetylase activity
0061473	murein tripeptide carboxypeptidase activity
0061483	sulfinylpropanyl adenylate synthase
0061501	cyclic-GMP-AMP synthase activity
0061503	tRNA threonylcarbamoyladenosine dehydratase
0061505	DNA topoisomerase II activity
0061507	cyclic-GMP-AMP binding
0061522	1,4-dihydroxy-2-naphthoyl-CoA thioesterase activity
0070001	aspartic-type peptidase activity
0070002	glutamic-type peptidase activity
0070003	threonine-type peptidase activity
0070004	cysteine-type exopeptidase activity
0070006	metalloaminopeptidase activity
0070008	serine-type exopeptidase activity
0070009	serine-type aminopeptidase activity
0070011	peptidase activity, acting on L-amino acid peptides
0070012	oligopeptidase activity
0070016	armadillo repeat domain binding
0070025	carbon monoxide binding
0070026	nitric oxide binding
0070027	carbon monoxide sensor activity
0070034	telomeric RNA binding
0070035	purine NTP-dependent helicase activity
0070037	rRNA (pseudouridine) methyltransferase activity
0070038	rRNA (pseudouridine-N3-)-methyltransferase activity
0070039	rRNA (guanosine-2'-O-)-methyltransferase activity
0070040	rRNA (adenine-C2-)-methyltransferase activity
0070041	rRNA (uridine-C5-)-methyltransferase activity
0070042	rRNA (uridine-N3-)-methyltransferase activity
0070043	rRNA (guanine-N7-)-methyltransferase activity
0070051	fibrinogen binding
0070052	collagen V binding
0070053	thrombospondin receptor activity
0070061	fructose binding
0070063	RNA polymerase binding
0070064	proline-rich region binding
0070080	titin Z domain binding
0070087	chromo shadow domain binding
0070095	fructose-6-phosphate binding
0070097	delta-catenin binding
0070119	ciliary neurotrophic factor binding
0070122	isopeptidase activity
0070123	transforming growth factor beta receptor activity, type III
